timestamp_cet,air_temperature,barometric_pressure_qfe,dew_point,humidity,water_temperature,wind_direction,wind_force_avg_10min,wind_gust_max_10min,wind_speed_avg_10min,windchill
2020-01-06 09:50:00+00:00,1.0,982.0,0.7,98.0,6.7,0.0,0.0,0.0,0.0,1.0
2020-01-06 10:00:00+00:00,1.0,982.0,0.7,97.0,6.7,156.0,0.0,0.9,0.1,1.0
2020-01-06 10:10:00+00:00,1.2,981.9,0.6,96.0,6.7,90.0,1.0,1.7,0.7,1.2
2020-01-06 10:20:00+00:00,1.2,981.8,0.6,96.0,6.7,116.0,1.0,1.4,0.4,1.2
2020-01-06 10:30:00+00:00,1.3,981.8,0.6,95.0,6.7,44.0,0.0,0.2,0.0,1.3
2020-01-06 10:40:00+00:00,1.5,981.6,0.7,94.0,6.7,41.0,0.0,0.0,0.0,1.5
2020-01-06 10:50:00+00:00,1.9,981.3,0.8,92.0,6.7,8.0,1.0,1.5,0.3,1.9
2020-01-06 11:00:00+00:00,2.3,981.2,0.8,90.0,6.7,23.0,0.0,0.8,0.1,2.3
2020-01-06 11:10:00+00:00,2.6,981.1,0.8,88.0,6.7,0.0,0.0,0.0,0.0,2.6
2020-01-06 11:20:00+00:00,2.7,981.0,0.8,87.0,6.8,0.0,0.0,0.0,0.0,2.7
2020-01-06 11:30:00+00:00,2.9,980.8,0.8,86.0,6.8,0.0,0.0,0.0,0.0,2.9
2020-01-06 11:40:00+00:00,3.0,980.7,0.8,86.0,6.8,0.0,0.0,0.0,0.0,3.0
2020-01-06 11:50:00+00:00,3.1,980.5,0.7,85.0,6.8,0.0,0.0,0.0,0.0,3.1
2020-01-06 12:00:00+00:00,3.4,980.3,1.0,84.0,6.8,0.0,0.0,0.0,0.0,3.4
2020-01-06 12:10:00+00:00,3.3,980.2,0.8,84.0,6.8,0.0,0.0,0.0,0.0,3.3
2020-01-06 12:20:00+00:00,3.0,980.3,1.0,86.0,6.8,231.0,0.0,0.6,0.0,3.0
2020-01-06 12:30:00+00:00,2.9,980.1,1.0,87.0,6.8,0.0,0.0,0.0,0.0,2.9
2020-01-06 12:40:00+00:00,3.3,980.0,1.2,86.0,6.8,70.0,0.0,0.0,0.0,3.3
